0,17
0,93
0,139
0,111
0,161
0,93
0,40
0,164
0,455
0,545
0,556
0,623
0,568
0,549
0,557
0,590
0,608
0,617
0,567
0,598
0,653
0,573
0,623
0,663
0,655
0,596
0,673
0,722
0,633
0,709
0,715
0,665
0,781
3,2277
5,6999
9,12478
11,17663
14,22737
17,27680
20,32525
23,37297
26,42089
28,46921
32,51622
35,56349
38,60913
40,65494
43,70197
46,74714
49,79160
52,83648
55,88013
58,92401
61,96834
64,101152
66,105417
70,109553
72,113729
75,117881
78,121971
81,126160
84,130336
87,134434
90,138489
93,142558
96,146577
99,150552
101,154490
104,158453
107,162385
110,166275
111,170157
114,174029
117,177823
120,181574
122,185422
125,189153
129,192997
131,196830
134,200560
137,204317
140,208012
143,211770
146,215394
149,219031
152,222699
155,226269
158,229849
160,233402
163,236931
166,240437
169,244008
172,247629
175,251181
178,254761
181,258376
184,261922
187,265386
190,268926
192,272466
195,275829
198,279224
201,282572
204,285961
207,289235
210,292541
213,295867
216,299142
219,302385
221,305621
224,308962
227,312250
230,315549
233,318850
236,322097
238,325036
238,325955
238,324775
238,323545
238,322503
238,321615
238,320751
238,320050
238,319347
238,318710
238,318077
238,317476
238,316871
238,316363
238,315936
238,315447
238,314997
238,314598
238,314125
238,313706
238,313336
238,312982
238,312545
238,312156
238,311815
238,311447
