0,381
0,349
0,409
0,393
0,320
0,352
0,414
0,375
0,335
0,349
0,369
0,394
0,227
0,-57
0,107
0,153
0,153
0,232
0,331
0,314
0,268
0,299
0,314
0,299
0,342
0,369
0,424
0,369
0,341
0,391
0,339
0,568
3,3118
6,8373
9,13769
12,18955
15,23996
18,28888
21,33692
24,38461
27,43191
29,47953
33,52700
36,57326
38,61950
41,66643
44,71226
47,75758
50,80163
53,84509
56,89026
59,93438
62,97802
64,102101
67,106282
70,110386
73,114641
76,118776
79,122864
82,127029
85,131199
88,135280
90,139319
94,143331
97,147302
99,151311
102,155271
105,159189
108,163139
111,167017
114,170856
117,174600
120,178367
123,182240
125,186022
128,189784
131,193566
134,197292
137,200960
140,204669
143,208343
146,212018
149,215692
152,219234
155,222916
158,226588
160,230190
163,233784
166,237337
169,240916
172,244431
175,247938
178,251477
181,255072
184,258724
187,262228
189,265695
192,269212
195,272699
198,276228
201,279684
204,283060
207,286529
210,289886
213,293204
216,296576
219,299850
221,303297
224,306636
227,309999
230,313379
233,316816
236,320183
239,323362
242,326690
245,330090
248,333411
250,336514
253,339833
256,343160
259,346363
262,349566
265,352687
268,355796
271,359023
274,362240
276,365352
279,368448
282,371634
285,374880
288,378020
291,381118
294,384270
297,387358
300,390406
303,393432
306,396480
309,399484
311,402446
314,405400
317,408342
