0,-19
0,51
0,2
0,-47
0,-14
0,67
0,6
0,-67
-5,4
-15,52
-15,31
-15,48
-15,45
-15,2
-15,19
-15,141
-15,106
-15,89
-15,133
-15,183
-15,142
-15,88
-15,127
-15,71
-15,71
-15,13
-15,33
-15,100
-15,96
-15,116
-15,126
-14,613
-9,3552
-6,8698
-5,14027
-2,19131
1,24067
3,29024
6,34003
10,38923
15,43849
15,48680
20,53492
23,58165
26,62733
29,67241
32,71843
35,76374
39,80838
42,85310
45,89671
47,94016
50,98273
56,102542
61,106775
68,111013
68,115153
72,119244
75,123375
78,127580
82,131665
85,135796
88,139819
91,143806
96,147803
101,151623
104,155580
105,159539
112,163441
114,167229
117,170933
121,174676
123,178438
126,182141
129,185896
132,189662
135,193460
138,197194
141,200906
143,204563
149,208173
150,211903
153,215515
154,219080
157,222780
160,226384
163,229965
166,233635
168,237077
171,240628
175,244259
178,247737
180,251150
183,254713
186,258307
189,261854
192,265374
195,268896
200,272339
201,275794
198,279166
201,282611
201,285995
204,289346
207,292742
210,296024
213,299399
216,302866
219,306201
222,309454
225,312864
229,316262
233,319557
234,322898
237,326258
239,329559
242,332840
243,336033
246,339263
250,342587
255,345770
259,348971
263,352210
267,355428
270,358602
277,361749
282,364938
287,368190
290,371462
292,374717
295,377848
300,381007
306,384204
308,387301
311,390434
315,393597
318,396765
321,399866
324,402951
327,406004
329,408802
340,409762
340,408654
350,407405
449,406300
711,405368
854,404504
1021,403725
1333,403018
1426,402275
1480,401607
1486,401030
1512,400475
1522,399906
1535,399375
1535,398857
1537,398322
1537,397813
1537,397367
1537,396964
1537,396529
1536,396070
1536,395670
1536,395247
1536,394866
1537,394523
1543,394199
1543,393823
1543,393482
1542,393115
1560,392743
1616,392491
1632,392168
1701,391840
1791,391507
1932,391222
1951,390949
1994,390643
2020,390313
2075,390077
2087,389804
2086,389559
2160,389319
2237,388937
2331,388647
2365,388418
2462,388258
2591,388008
2732,387824
2780,387541
2795,387330
2815,387081
2826,386854
2850,386656
2861,386488
2884,386205
2890,386043
2895,385821
2897,385609
