0,27
0,44
0,122
0,136
0,56
0,14
0,-17
0,21
0,-11
0,-10
0,23
0,104
0,113
0,44
0,56
0,51
0,81
0,80
0,30
0,98
0,129
0,53
0,41
0,-37
0,-49
0,3
0,23
0,56
0,84
0,-8
0,55
0,51
0,58
0,51
0,39
0,104
0,122
0,113
0,131
0,66
0,46
0,24
0,69
0,62
0,49
0,119
0,138
0,139
0,138
0,96
0,197
0,215
0,137
0,93
0,68
0,133
0,171
0,157
0,467
0,670
0,566
0,504
0,564
0,646
0,627
0,599
0,581
0,526
0,531
1,889
4,3752
7,8957
10,14179
12,19221
16,24096
22,28960
25,33867
28,38654
31,43375
34,48101
37,52894
40,57541
43,62074
46,66581
49,71064
51,75483
54,79854
57,84175
60,88495
63,92745
66,96962
69,101069
72,105157
75,109353
78,113409
81,117464
83,121593
86,125676
89,129605
92,133538
97,137443
102,141368
105,145255
108,149113
111,152957
114,156726
116,160418
119,164045
122,167745
125,171346
128,174855
128,176882
128,176181
128,175064
128,174188
128,173441
128,172736
128,172138
128,171639
128,171093
128,170614
128,170188
128,169706
128,169339
128,168965
128,168570
128,168231
128,167943
128,167622
128,167307
128,167039
150,166721
150,166464
150,166272
150,165939
150,165684
150,165480
150,165289
150,165020
150,164804
150,164591
150,164399
150,164226
150,164015
150,163801
150,163597
150,163489
150,163281
152,163050
152,162923
152,162838
152,162592
152,162481
152,162327
152,162151
152,162011
152,161859
152,161746
152,161506
152,161270
152,161229
152,161155
152,161016
152,160976
152,160759
152,160594
152,160494
152,160374
152,160236
152,160158
152,160047
152,159916
152,159817
152,159664
152,159609
152,159492
152,159389
152,159271
152,159117
152,159014
152,158906
152,158816
152,158759
152,158610
152,158469
152,158386
152,158339
152,158240
152,158135
152,158094
152,157976
152,157848
152,157869
152,157723
152,157618
152,157526
152,157418
152,157395
152,157358
