0,350
0,359
0,380
0,400
0,479
0,530
0,609
0,750
0,872
0,952
0,1082
0,1127
0,1172
0,1240
0,1345
0,1430
0,1492
0,1594
0,1636
0,1686
0,1722
0,1789
0,1867
0,1944
0,2007
0,2118
0,2165
0,2248
0,2282
0,2364
0,2433
0,2445
0,2521
0,2682
0,2761
0,2781
0,2868
0,2938
0,2961
0,3085
0,3109
0,3152
0,3282
0,3322
0,3446
0,5377
1,14172
3,42278
7,100014
10,175686
13,302028
16,527943
19,835624
22,1158780
24,1479332
27,1795128
30,2107307
33,2415540
36,2722499
38,3028536
41,3327446
41,3521443
41,3539091
41,3519521
41,3504867
41,3493191
41,3483491
41,3475142
41,3467694
41,3461097
41,3455139
41,3449675
41,3444633
41,3439992
41,3435601
41,3431457
41,3427587
41,3423962
41,3420448
41,3417118
41,3414093
41,3411107
41,3408161
