0,21
0,-28
0,-66
0,-23
0,9
0,65
0,34
0,-15
0,-34
0,6
0,85
0,38
0,40
0,13
0,11
0,7
0,-38
0,8
0,14
0,-31
0,-41
0,-24
0,10
0,22
0,53
0,107
0,41
0,66
0,77
0,90
0,49
0,57
0,105
0,139
0,93
0,154
0,149
0,104
0,109
0,133
0,173
0,159
0,135
0,-65
0,-195
0,-164
0,-81
0,-59
0,-40
0,19
0,-10
0,-46
0,-76
0,-106
0,-99
0,-69
0,-22
0,-36
0,-54
0,-29
0,10
0,54
0,6
0,-52
0,-85
0,-106
0,-34
0,563
0,4741
1,22054
4,135472
7,377937
10,650511
13,919032
16,1188599
19,1466236
22,1750641
25,2036293
27,2316009
30,2590430
33,2859506
34,3091065
34,3167058
34,3142336
34,3118761
34,3100794
34,3086220
34,3073901
34,3063144
34,3053580
34,3044900
34,3037064
34,3029921
34,3023339
34,3017105
34,3011198
34,3005757
34,3000673
34,2995780
34,2991120
34,2986614
34,2982316
34,2978218
34,2974388
34,2970663
34,2967034
34,2963597
34,2960255
34,2957069
34,2953925
34,2950897
34,2947917
34,2945055
34,2942234
34,2939498
34,2936867
34,2934301
34,2931814
34,2929364
34,2926947
34,2924605
34,2922321
34,2919995
34,2917806
34,2915753
34,2913652
34,2911532
34,2909513
34,2907506
34,2905520
34,2903536
34,2901681
34,2899877
34,2898018
34,2896293
34,2894563
34,2892808
34,2891085
34,2889387
34,2887737
34,2886067
