0,116
0,112
0,190
0,247
0,182
0,167
0,153
0,225
0,267
0,242
0,219
0,323
0,355
0,367
0,358
0,376
0,368
0,377
0,399
0,488
0,536
0,538
0,506
0,517
0,506
0,619
0,638
0,644
0,671
0,711
0,679
0,646
0,786
0,910
3,2112
6,6355
9,11941
11,17535
14,22973
17,28420
20,33902
23,39249
26,44455
29,49698
31,54877
35,60019
38,65082
40,70054
43,74971
46,79849
49,84651
52,89422
55,94206
58,98969
61,103756
64,108465
66,113049
69,117529
73,122106
75,126653
78,131202
81,135726
84,140245
87,144646
90,149047
93,153420
96,157765
99,162022
102,166261
104,170584
107,174850
110,179083
113,183322
116,187422
119,191518
121,195675
125,199792
128,203924
130,208009
133,212131
136,216309
139,220342
142,224320
145,228356
148,232349
151,236258
154,240172
157,244134
159,248084
163,251997
165,255861
168,259611
171,263460
174,267324
177,271113
180,274949
183,278767
186,282609
189,286453
192,290207
194,293960
197,297718
200,301414
203,305184
206,308879
209,312513
212,316114
215,319631
218,323252
221,326835
223,330523
226,334122
229,337682
232,341299
235,344933
238,348476
241,352011
244,355568
247,359146
250,362548
252,365993
255,369543
258,372973
261,376405
264,379787
267,383178
270,386625
273,390053
275,393477
278,396823
282,400266
284,403746
287,407193
290,410662
293,414075
296,417476
299,420875
302,424209
305,427629
308,431019
311,434299
313,437552
316,440877
319,444189
322,447408
325,450716
327,454091
330,457429
333,460676
337,463888
340,467082
342,470370
345,473598
348,476779
351,479908
354,483110
357,486336
360,489601
363,492764
365,495991
368,499136
371,502295
374,505453
377,508531
380,511698
383,515024
386,518211
389,521359
392,524564
395,527756
398,530908
401,534058
403,537170
406,540291
409,543461
412,546561
415,549617
417,552751
420,555869
423,558938
426,562008
430,565022
432,568117
435,571247
438,574292
441,577262
444,580255
447,583324
450,586220
453,589241
456,592327
459,595442
461,598411
464,601448
467,604369
470,607321
473,610264
476,613237
479,616160
482,619188
485,622298
488,625317
490,628158
493,631141
496,634132
499,637022
502,639895
505,642796
508,645752
511,648669
514,651466
516,654334
520,657213
522,660048
525,662936
528,665776
531,668624
534,671477
536,674242
539,676945
542,679751
546,682591
551,685397
553,688133
556,690879
559,693576
562,696275
565,699033
567,701737
570,704351
573,706976
576,709661
579,712282
582,714957
585,717641
588,720352
591,722948
594,725627
597,728252
600,730718
603,733229
606,735793
609,738321
611,740846
614,743284
617,745697
620,748119
623,750554
626,753025
628,755479
631,757862
634,760287
637,762632
641,765002
643,767250
646,769570
649,772064
652,774387
655,776613
657,778880
661,781118
663,783374
666,785643
669,787803
672,790046
675,792259
678,794352
681,796475
684,798728
687,801042
689,803246
692,805444
696,807581
699,809664
701,811725
704,813856
707,815978
710,817945
713,820036
716,822067
718,824129
721,826110
724,828137
727,830144
730,832140
733,834129
736,836087
739,838017
742,839855
745,841703
748,843619
750,845442
753,847201
757,849154
760,850994
762,852756
765,854575
768,856309
771,857955
774,859520
776,861210
779,862864
782,864528
785,866057
789,867579
791,869096
794,870465
797,871768
800,873010
803,874018
806,874856
809,875568
811,876160
814,876693
817,877262
820,877845
823,878317
826,878810
829,879442
832,880211
835,881125
837,882026
840,882899
843,883920
846,885095
850,886455
852,887859
855,889216
858,890595
861,892127
864,893654
866,895010
869,896355
872,897676
875,899003
878,900301
881,901667
884,902926
887,904153
890,905248
893,906250
896,907097
900,907787
904,908183
907,908228
910,907656
912,906233
915,902895
918,885752
921,808959
924,751962
927,746832
930,746212
933,747547
936,749790
939,752256
941,754752
944,757340
947,760068
950,762934
953,765979
956,768973
959,772090
962,775221
965,778348
968,781424
971,784421
973,787425
976,790401
979,793321
982,796223
985,799125
988,802075
991,804935
994,807699
997,810519
1000,813321
1001,815619
1001,815704
1001,814286
1001,812994
1001,811905
1001,810907
1001,810023
1001,809269
1001,808538
1001,807781
1001,807058
1001,806415
1001,805769
1001,805262
1001,804767
1001,804235
1001,803760
1001,803301
1001,802815
1001,802330
1001,801958
1001,801586
1001,801192
1001,800793
1001,800356
1001,799852
1001,799477
1001,799183
1001,798797
1001,798500
1001,798268
1001,797832
1001,797458
1001,797078
1001,796860
1001,796581
1001,796198
1001,795874
1001,795600
1001,795348
1001,795055
1001,794676
1001,794424
1001,794185
1001,793862
1001,793699
1001,793347
1001,793009
1001,792755
1001,792512
1001,792259
1001,792024
1001,791747
1001,791580
1001,791305
1001,790984
1001,790757
1001,790531
1001,790298
1001,790053
1001,789821
1001,789612
1001,789352
1001,789123
1001,788866
1001,788656
1001,788450
1001,788191
1001,787923
1001,787718
1001,787573
1001,787356
1001,787136
1001,786972
1001,786802
1001,786550
1001,786300
1001,786147
1001,785986
1001,785746
1001,785452
1001,785336
1001,785128
1001,784888
1001,784752
1001,784518
1001,784353
1001,784176
1001,783932
1001,783690
1001,783611
1001,783411
1001,783195
1001,783096
1001,782885
1001,782623
1001,782483
1001,782376
1001,782150
1001,781919
1001,781842
1001,781649
1001,781493
1001,781368
1001,781129
1001,780918
1001,780795
1001,780637
1001,780465
1001,780285
1001,780049
1001,779906
1001,779823
1001,779641
1001,779409
1001,779250
1001,779105
1001,778989
1001,778796
1001,778660
1001,778469
1001,778330
1001,778144
1001,778052
1001,777930
1001,777705
1001,777527
1001,777349
1001,777236
1001,777116
1001,777000
1001,776841
1001,776730
1001,776511
1001,776397
1001,776245
1001,776125
1001,775948
1001,775798
1001,775724
1001,775531
1001,775337
1001,775213
1001,775081
1001,774937
1001,774874
1001,774750
1001,774600
1001,774494
1001,774403
1001,774212
1001,774011
1001,773910
1001,773808
1001,773681
1001,773522
1001,773367
1001,773296
1001,773193
1001,773031
1001,772876
1001,772787
1001,772703
1001,772503
1001,772259
1001,772199
1001,772139
1001,772018
1001,771907
1001,771812
1001,771603
1001,771471
1001,771374
1001,771295
1001,771233
