0,246
0,269
0,334
0,367
0,365
0,355
0,413
0,417
0,490
0,488
0,521
0,563
0,625
0,605
0,643
0,688
0,686
0,713
0,762
0,810
0,883
0,962
0,950
0,909
0,931
0,988
0,1075
0,1064
0,994
0,989
0,1051
0,1082
0,1108
0,1149
0,1200
0,1201
0,1238
0,1274
0,1280
0,1289
0,1326
0,1351
0,1375
0,1363
0,1419
0,1452
0,1481
0,1501
0,1512
0,1495
0,1533
0,1577
0,1596
0,1691
0,1706
0,1808
0,1817
0,1685
0,1595
0,1534
0,1539
0,1612
0,1581
0,1558
0,1589
0,1566
0,1603
0,1628
0,1647
0,1682
0,1717
0,1693
0,1681
0,1683
0,1711
0,1794
0,1819
0,1486
1,-2460
2,5026
6,68088
8,226796
11,483579
14,788996
17,1105955
20,1423343
23,1737144
26,2050434
29,2363821
31,2678065
34,2996623
37,3318115
40,3639891
41,3926939
41,4037003
41,4026924
41,4012270
41,4001089
41,3991888
41,3984027
41,3977252
41,3971159
41,3965654
41,3960702
41,3956165
41,3951880
41,3947940
41,3944240
41,3940764
41,3937428
41,3934319
41,3931395
41,3928650
41,3925989
41,3923514
41,3921077
41,3918680
41,3916337
41,3914112
41,3912010
41,3909973
41,3908018
41,3906168
41,3904312
41,3902466
41,3900753
41,3899090
41,3897448
41,3895830
41,3894230
41,3892779
41,3891324
41,3889849
41,3888411
41,3887060
41,3885761
41,3884370
41,3882990
41,3881709
41,3880428
