0,87
0,101
0,79
0,39
0,3
0,0
0,3
0,94
0,142
0,68
0,15
0,44
0,81
0,59
0,56
0,44
0,86
0,-12
0,-65
0,24
0,-86
0,-153
0,-258
0,-258
0,-336
0,-460
0,-452
0,-442
0,-402
0,-393
0,-454
0,-440
0,-324
0,-179
0,-167
0,-228
0,-235
0,-116
0,-46
0,-44
0,-83
0,-41
0,-3
0,-1441
1,-35
5,56060
8,216667
11,476461
13,783990
16,1102374
19,1420864
22,1736636
25,2051194
28,2363001
30,2675994
33,2992396
36,3311313
39,3631195
41,3935399
41,4096247
41,4097673
41,4080295
41,4067270
41,4056665
41,4047659
41,4039917
41,4033042
41,4026814
41,4021100
41,4015793
41,4010989
41,4006486
41,4002215
41,3998134
41,3994353
41,3990905
41,3987612
41,3984461
41,3981429
41,3978528
41,3975775
41,3973104
41,3970518
41,3968006
41,3965618
41,3963241
41,3960994
41,3958806
41,3956671
41,3954682
41,3952675
41,3950624
41,3948647
41,3946775
41,3945049
41,3943254
41,3941560
41,3939966
41,3938410
41,3936797
41,3935185
41,3933670
41,3932262
41,3930809
41,3929325
41,3927949
41,3926619
41,3925259
41,3924001
41,3922768
41,3921462
41,3920246
41,3919116
41,3917924
41,3916742
41,3915624
41,3914456
41,3913387
41,3912237
41,3911135
41,3910144
41,3909155
41,3908195
41,3907169
41,3906183
41,3905187
41,3904273
41,3903265
41,3902319
41,3901427
41,3900492
41,3899499
41,3898584
41,3897734
41,3896849
41,3895982
41,3895129
41,3894290
41,3893470
41,3892590
41,3891823
