0,-3025
0,-2972
0,-2896
0,-2802
0,-2815
0,-2879
0,-2844
0,-2751
0,-2706
0,-2724
0,-2730
0,-2700
0,-2699
0,-2640
0,-2646
0,-2659
0,-2621
0,-2617
0,-2624
0,-2599
0,-2594
0,-2584
0,-2541
0,-2535
0,-2504
0,-2475
0,-2503
0,-2453
0,-1492
0,4247
2,30143
5,158135
8,411011
10,705102
13,1004678
16,1306237
19,1610667
22,1917347
25,2224474
28,2525566
29,2785961
29,2896740
29,2887845
29,2871988
29,2860271
29,2850810
29,2842801
29,2835826
29,2829668
29,2824071
29,2818929
29,2814274
29,2809948
29,2805888
29,2802210
29,2798641
29,2795312
29,2792104
29,2789078
29,2786254
29,2783474
29,2780809
29,2778184
29,2775775
29,2773424
29,2771067
29,2768897
29,2766863
29,2764722
29,2762665
29,2760635
29,2758768
29,2756956
29,2755145
29,2753480
29,2751841
29,2750183
29,2748553
29,2746946
29,2745398
29,2743979
29,2742593
29,2741184
29,2739825
29,2738507
29,2737224
29,2735999
29,2734742
29,2733454
29,2732352
29,2731163
29,2729937
29,2728818
29,2727787
29,2726656
29,2725567
29,2724545
29,2723516
29,2722445
29,2721471
29,2720486
29,2719507
29,2718637
29,2717708
29,2716801
29,2715916
29,2714956
29,2714030
29,2713197
29,2712328
29,2711479
29,2710614
29,2709729
29,2708898
29,2708070
29,2707252
29,2706492
29,2705701
29,2704920
29,2704126
29,2703395
29,2702651
29,2701912
29,2701164
29,2700444
29,2699725
29,2698979
29,2698239
29,2697572
29,2696902
29,2696250
29,2695615
29,2694910
29,2694300
29,2693620
29,2692966
29,2692355
29,2691646
29,2691001
29,2690403
29,2689827
